@relation dataHead

@attribute att_0 numeric
@attribute att_1 numeric
@attribute att_2 numeric
@attribute att_3 numeric
@attribute action {0,1,2}
@attribute class numeric

@data
-3.074669,1.438608,-1.361114,0.151788,1,0
-3.074669,1.438608,-1.361114,0.151788,1,0
-3.074669,1.438608,-1.361114,0.151788,0,0
-3.074669,1.438608,-1.361114,0.151788,1,0
-3.074669,1.438608,-1.361114,0.151788,2,0
-3.074669,1.438608,-1.361114,0.151788,0,0
-2.769348,1.405837,-1.918174,0.347087,0,410.222162
-2.293881,1.245973,-3.5656,2.228464,0,410
-0.471561,-0.877296,-10.871273,12.773908,2,410
1.042951,-2.457284,-4.533698,3.61716,1,410
1.803203,-2.984103,-2.804399,1.311463,2,410
2.278308,-3.141593,-1.733366,0,1,410
2.566895,-2.88134,-1.000069,-1.973465,0,436.216075
2.719238,-2.462901,-0.365877,-2.205447,0,436.216075
2.742339,-2.022783,0.328243,-2.17339,0,436.216075
2.611855,-1.583806,1.292802,-2.36175,0,436.216075
2.224386,-1.01278,3.614122,-4.645722,0,410
1.077654,0.526575,6.209865,-7.831255,2,410
0.08574,1.618862,3.545501,-2.660039,1,162.516766
-0.538599,1.96044,2.507697,-0.32723,1,332.497321
-0.971,1.887114,1.550119,1.469456,1,378.265043
-1.190663,1.466304,0.20602,3.223657,1,461.197424
-1.045344,0.588645,-2.807789,7.140562,0,410
-0.42552,-0.867155,-2.376922,5.674976,2,410
-0.061414,-1.7904,-1.147241,3.258081,2,440.649613
0.129847,-2.353144,-0.701938,2.181639,1,410
0.250926,-2.745142,-0.443449,1.629505,0,410
0.309935,-3.009782,-0.039213,0.837837,2,410
0.285927,-3.124492,0.380051,0.156629,2,410
0.191195,-3.141593,0.604675,0,0,410
0.061651,-3.141593,0.685141,0,0,410
-0.075836,-3.141593,0.655319,0,1,410
-0.195091,-3.141593,0.467409,0,1,410
-0.267113,-2.931715,0.164332,-1.637326,1,410
-0.268129,-2.632252,-0.269874,-1.303055,0,410
-0.191794,-2.352511,-0.545256,-1.627026,2,410
-0.07206,-1.979942,-0.625767,-2.356768,2,440.442895
0.033926,-1.420019,-0.218527,-3.707646,2,450.113001
0.018666,-0.569854,0.613279,-5.173392,0,460.581952
-0.110719,0.472238,0.328285,-4.608547,0,262.415956
-0.111839,1.262094,-0.431191,-2.927142,0,239.490865
0.000182,1.748884,-0.683915,-1.70517,0,410
0.134729,2.022487,-0.603263,-0.878062,0,410
0.232233,2.170593,-0.269696,-0.557338,1,410
0.256371,2.26784,0.130486,-0.381487,1,410
0.201648,2.33145,0.495069,-0.194769,1,161.953911
0.081815,2.348702,0.741284,0.135829,1,87.277898
-0.070127,2.267835,0.750214,0.908757,0,172.368572
-0.218811,2.042315,0.680917,1.557519,2,296.679388
-0.325212,1.644681,0.176211,2.810009,1,461.197424
-0.277707,0.941581,-1.198263,5.038264,1,432.58294
0.072389,-0.229085,-1.855525,5.927315,2,9.052171
0.328726,-1.22057,-0.41677,3.46349,2,410
0.344923,-1.778377,0.359895,1.786732,2,432.171513
0.245003,-2.051325,0.683585,0.710356,1,410
0.090002,-2.108222,0.899852,-0.396032,2,410
-0.086787,-1.987416,0.825105,-0.918639,0,460.589837
-0.2375,-1.773074,0.60758,-1.30035,0,410
-0.344361,-1.470791,0.41158,-1.865535,1,256.725347
-0.403056,-1.076969,0.082816,-2.115784,0,392.95159
-0.390805,-0.645206,-0.316541,-2.175801,0,389.75807
-0.315342,-0.171355,-0.48376,-2.611364,2,109.87028
-0.202362,0.353184,-0.709493,-2.52216,2,256.69157
-0.028655,0.776909,-1.077268,-1.435101,0,402.44188
0.197065,0.985374,-1.154543,-0.424556,0,2.150303
0.399746,1.054557,-0.722255,-0.283021,2,0.646364
0.507083,1.095126,-0.200846,-0.105416,1,40.144754
0.49621,1.129564,0.467282,-0.262631,2,0.000152
0.374159,1.14245,0.817475,0.309047,0,436.246816
0.195433,1.024167,0.968601,1.112791,0,458.969359
-0.001697,0.750586,0.952873,1.818854,1,410
-0.184971,0.357459,0.819556,2.166546,2,461.244123
-0.311523,-0.135662,0.33357,2.845993,0,410
-0.368553,-0.668076,0.209042,2.283331,2,410
-0.398173,-1.072666,0.023846,1.595881,2,415.108294
-0.370821,-1.38171,-0.392017,1.437201,0,410
-0.271259,-1.632588,-0.66257,0.933748,1,452.585898
-0.128317,-1.75881,-0.782993,0.103467,2,404.972865
0.029803,-1.708246,-0.762239,-0.891512,2,21.323502
0.165523,-1.440126,-0.457881,-2.162444,2,417.235519
0.203549,-0.883956,0.408575,-3.9686,2,461.177065
0.061803,0.000892,0.928856,-4.690369,0,460.581952
-0.086088,0.865281,0.324619,-3.499262,1,410
-0.107922,1.464338,-0.168337,-2.231529,1,410
-0.052824,1.818531,-0.394995,-1.066936,0,410
0.02452,1.976517,-0.345441,-0.364396,1,410
0.077926,2.022017,-0.12299,-0.0179,2,410
0.095017,1.969102,-0.027174,0.742861,0,410
0.083464,1.793782,0.187245,1.120091,2,460.892871
0.03537,1.533835,0.297624,1.634608,2,460.892871
-0.012398,1.136087,0.071622,2.641515,1,262.894293
0.021844,0.489494,-0.612547,4.219552,0,458.17435
0.141489,-0.35083,-0.342681,3.732349,2,437.876572
0.15793,-0.989387,0.304772,2.294,2,119.900828
0.073391,-1.369199,0.561004,1.279038,1,410
-0.049913,-1.54085,0.669085,0.194182,2,459.594263
-0.175576,-1.526975,0.536062,-0.47928,1,410.409269
-0.26734,-1.387589,0.319804,-1.044344,1,452.585898
-0.304775,-1.161156,-0.040782,-1.262111,0,337.432918
-0.278727,-0.87277,-0.26193,-1.743544,1,461.239737
-0.204569,-0.515065,-0.543368,-1.825999,0,91.932787
-0.098502,-0.104806,-0.500471,-2.35706,2,37.597306
-0.000623,0.379424,-0.482812,-2.415722,2,410
0.111975,0.794343,-0.655277,-1.497569,0,285.563782
0.227081,1.072373,-0.411199,-1.223172,2,410
0.290603,1.279961,-0.138784,-0.74947,1,446.422332
0.286839,1.417561,0.277669,-0.576974,2,342.491191
0.203339,1.514858,0.627602,-0.303573,2,104.730686
0.065587,1.526647,0.758766,0.385725,1,414.048369
-0.085117,1.386445,0.694405,1.270113,1,238.205271
-0.202296,1.053102,0.330592,2.377223,1,461.197424
-0.231564,0.508891,-0.174577,3.243435,2,457.052721
-0.17255,-0.162468,-0.362114,3.261453,2,410
-0.108263,-0.771845,-0.212074,2.570149,1,8.426629
-0.08496,-1.198994,0.001336,1.441953,2,410
-0.084322,-1.430508,-0.02957,0.698916,1,452.585898
-0.072408,-1.517687,-0.112149,-0.000515,1,452.585898
-0.037918,-1.482927,-0.260588,-0.47548,0,454.754549
0.020428,-1.347493,-0.318238,-1.034514,0,454.754549
0.062294,-1.048919,0.039725,-2.316856,2,444.824225
0.006985,-0.471593,0.694793,-3.822603,2,431.088009
-0.130923,0.29164,0.475213,-3.414807,0,410
-0.184925,0.896785,-0.064315,-2.32785,1,461.18883
-0.134926,1.25964,-0.501967,-0.996225,0,438.545797
-0.02241,1.388102,-0.631886,-0.075593,1,420.776824
0.106316,1.340147,-0.646541,0.748898,1,420.776824
0.242873,1.109357,-0.758635,1.847511,0,410
0.396141,0.67933,-0.750548,2.596611,1,410
0.516658,0.164669,-0.255308,2.340253,2,6.082241
0.510095,-0.239288,0.525837,1.408153,2,410
0.34894,-0.436976,1.241549,0.266889,2,454.251172
0.057309,-0.401559,1.767225,-0.893786,2,436.284009
-0.291936,-0.211047,1.594399,-0.89801,0,21.276392
-0.577566,-0.045033,1.069357,-0.610233,1,351.10822
-0.734424,0.033218,0.279131,0.006554,1,187.563583
-0.7164,-0.044466,-0.692521,0.998843,0,456.77848
-0.516071,-0.299968,-1.427237,1.596395,0,410
-0.214028,-0.592904,-1.557999,1.11234,1,410
0.093509,-0.772453,-1.439807,0.47529,0,410
0.341573,-0.765356,-0.870213,-0.881803,2,216.731534
0.460384,-0.487506,-0.088004,-2.234254,2,424.780292
0.42518,0.02252,0.549363,-2.913737,1,144.470513
0.304589,0.572619,0.616373,-2.319542,0,66.355467
0.174311,1.005974,0.676235,-1.84285,2,0.000044
0.046353,1.307738,0.583007,-0.952967,1,419.139523
-0.057042,1.412891,0.400527,0.188416,0,236.991484
-0.125767,1.30569,0.216915,1.139996,1,222.378343
-0.153085,1.019926,-0.033178,1.928032,2,237.596224
-0.119039,0.573561,-0.399849,2.694443,2,446.537276
-0.02327,0.009422,-0.501932,2.804322,2,327.619428
0.056264,-0.4986,-0.179637,1.977835,2,282.479048
0.064665,-0.813458,0.167553,0.894827,2,347.440331
0.010932,-0.911314,0.422432,-0.183275,2,410
-0.070943,-0.842529,0.369623,-0.58817,0,410
-0.135844,-0.702307,0.232058,-0.85577,0,243.994922
-0.167281,-0.521441,0.018883,-0.946113,0,2.351409
-0.152166,-0.336288,-0.235858,-0.85853,0,3.345795
-0.096694,-0.153393,-0.338592,-0.980705,1,114.610379
-0.013716,0.017752,-0.526244,-0.628203,0,438.360723
0.099816,0.113955,-0.610202,-0.239409,0,4.286204
0.209965,0.161791,-0.425976,-0.2509,1,365.922577
0.285262,0.189445,-0.276511,0.038447,0,424.238803
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,2,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,0,0
3.141593,-1.274623,0,-0.675945,1,0
3.141593,-1.274623,0,-0.675945,2,0
